Sale_ID,Customer_ID,Product_ID,Date,Quantity,Price,Discount,Name,Age,Gender,Region,Product_Name,Category,Supplier_ID,Cost_Price,Supplier_Name,Contact_Person,Contact_Email,City,State
1137,C060,P045,2024-01-08,4,59.5,0.010501010713569736,Alice Adams,38,M,East Coast,Device AS,Electronics,S005,29.75,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1138,C103,P012,2024-01-08,8,44.0,0.004487711772481285,Tina Allen,23,F,West Coast,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1139,C057,P006,2024-01-08,1,25.0,0.03443862829206523,Sam Hall,51,M,North,Item F,Office Supplies,S006,12.5,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
1140,C013,P044,2024-01-08,9,10.5,0.031210431532294504,Victor Baker,70,F,Midwest,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
1141,C011,P012,2024-01-08,9,44.0,0.033750928117480074,Frank Wright,55,M,North,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1142,C086,P024,2024-01-08,5,11.0,0.02145186388510183,Emily King,31,F,Midwest,Accessory X,Accessories,S004,5.5,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
1143,C094,P047,2024-01-08,6,82.5,0.0967997607314922,Dan Lee,18,F,West Coast,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1144,C136,P015,2024-01-08,10,70.0,0.02739181145573735,Henry Mitchell,54,M,Midwest,Device O,Electronics,S005,35.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1145,C004,P020,2024-01-08,4,17.0,0.09277496291051762,Paul Green,45,M,North,Accessory T,Accessories,S010,8.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1146,C049,P008,2024-01-08,7,40.0,0.023520293866083397,Victor Brown,48,M,Midwest,Widget H,Electronics,S008,20.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1147,C002,P021,2024-01-08,9,34.0,0.031678571190822714,Xander Jones,66,F,Midwest,Widget U,Electronics,S001,17.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1148,C141,P043,2024-01-08,5,28.0,0.05082453336151878,Mia Smith,43,F,Midwest,Tool AQ,Hardware,S003,14.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1149,C042,P052,2024-01-08,5,47.5,0.007180381692519989,Quinn Adams,24,F,North,Gadget AZ,Home Appliances,S002,23.75,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1150,C135,P007,2024-01-08,2,90.0,0.036580736824446784,Rachel Young,41,F,West Coast,Appliance G,Home Appliances,S007,45.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1151,C067,P007,2024-01-08,7,90.0,0.07080712478671833,Rachel Hill,61,M,East Coast,Appliance G,Home Appliances,S007,45.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1152,C003,P007,2024-01-09,2,90.0,0.08953091363985266,Tina Parker,65,F,West Coast,Appliance G,Home Appliances,S007,45.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1153,C035,P038,2024-01-09,6,39.0,0.005323018581325301,Jack Hill,41,M,East Coast,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1154,C133,P039,2024-01-09,2,35.0,0.016360997736068552,Bob Smith,19,M,Midwest,Tool AM,Hardware,S009,17.5,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1155,C117,P031,2024-01-09,1,37.0,0.005167476674268501,Isla Walker,44,M,South,Widget AE,Electronics,S001,18.5,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1156,C023,P008,2024-01-09,9,40.0,0.0032936454990351253,Uma Hall,65,M,North,Widget H,Electronics,S008,20.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1157,C089,P048,2024-01-09,8,44.5,0.08382392706331457,Tina Clark,43,F,North,Widget AV,Electronics,S008,22.25,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1158,C073,P042,2024-01-09,1,53.0,0.0897788057369982,Mia Allen,36,M,East Coast,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1159,C007,P047,2024-01-09,10,82.5,0.006491143506114261,Emily Adams,62,F,West Coast,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1160,C084,P010,2024-01-09,1,15.0,0.0019243590340048634,Frank Brown,36,M,East Coast,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1161,C091,P001,2024-01-09,8,30.0,0.08735714812276194,Uma Lee,67,F,Midwest,Widget A,Electronics,S001,15.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1162,C098,P002,2024-01-09,8,50.0,0.05189889112772607,Henry Hall,60,F,Midwest,Gadget B,Home Appliances,S002,25.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1163,C086,P010,2024-01-09,2,15.0,0.06277274495579102,Emily King,31,F,Midwest,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1164,C066,P051,2024-01-09,6,31.5,0.046830906360881885,Sam Brown,32,M,South,Widget AY,Electronics,S001,15.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1165,C007,P048,2024-01-09,1,44.5,0.09818742747170067,Emily Adams,62,F,West Coast,Widget AV,Electronics,S008,22.25,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1166,C012,P012,2024-01-09,6,44.0,0.0985693166621799,Frank Young,23,F,South,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1167,C061,P030,2024-01-09,7,18.0,0.0744089723521985,Paul Young,62,M,Midwest,Accessory AD,Accessories,S010,9.0,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1168,C106,P042,2024-01-09,3,53.0,0.018022802498374835,Emily Green,61,M,North,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1169,C093,P018,2024-01-10,6,43.0,0.03107402729396849,Rachel Taylor,32,M,Midwest,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1170,C010,P017,2024-01-10,9,80.0,0.0040578709049321265,Grace White,37,F,East Coast,Appliance Q,Home Appliances,S007,40.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1171,C096,P052,2024-01-10,7,47.5,0.03600362118130836,Quinn Hall,59,F,South,Gadget AZ,Home Appliances,S002,23.75,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1172,C125,P044,2024-01-10,9,10.5,0.013039942321268339,Jack Clark,59,M,Midwest,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
1173,C082,P025,2024-01-10,5,65.0,0.08146673404848187,Quinn Lee,34,M,South,Device Y,Electronics,S005,32.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1174,C037,P050,2024-01-10,5,17.5,0.08248693523829337,Dan White,21,F,Midwest,Accessory AX,Accessories,S010,8.75,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1175,C145,P008,2024-01-10,1,40.0,0.02152784102503116,Grace Parker,55,M,North,Widget H,Electronics,S008,20.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1176,C077,P006,2024-01-10,9,25.0,0.029900862980816567,Frank Young,38,F,South,Item F,Office Supplies,S006,12.5,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
1177,C109,P009,2024-01-10,9,36.0,0.05377668805500613,Oscar Clark,62,F,South,Tool I,Hardware,S009,18.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1178,C088,P019,2024-01-10,3,38.0,0.053397292184001646,Emily Adams,59,F,East Coast,Tool S,Hardware,S009,19.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1179,C121,P023,2024-01-10,4,24.0,0.08875189927473966,Leo Carter,65,M,Midwest,Tool W,Hardware,S003,12.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1180,C056,P030,2024-01-10,4,18.0,0.00032066467177021,Carol Lee,20,F,Midwest,Accessory AD,Accessories,S010,9.0,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1181,C018,P036,2024-01-10,8,26.5,0.042694262893241734,Emily Walker,68,F,East Coast,Item AJ,Office Supplies,S006,13.25,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
1182,C109,P041,2024-01-11,4,33.5,0.09715115069587754,Oscar Clark,62,F,South,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1183,C078,P035,2024-01-11,2,63.0,0.07698759646362265,Alice Hill,64,M,North,Device AI,Electronics,S005,31.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1184,C150,P001,2024-01-11,5,30.0,0.008543602671653805,Wendy Lee,24,M,South,Widget A,Electronics,S001,15.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1185,C038,P039,2024-01-11,7,35.0,0.0874897128992226,Wendy Allen,63,F,South,Tool AM,Hardware,S009,17.5,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1186,C140,P029,2024-01-11,3,40.0,0.055615630902591064,Wendy Hall,28,F,East Coast,Tool AC,Hardware,S009,20.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1187,C128,P042,2024-01-11,10,53.0,0.0780115035475299,Xander Carter,42,M,Midwest,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1188,C029,P019,2024-01-11,7,38.0,0.05981335198678503,Quinn Taylor,38,M,West Coast,Tool S,Hardware,S009,19.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1189,C087,P003,2024-01-11,2,20.0,0.042596948040951724,Nina Young,52,F,East Coast,Tool C,Hardware,S003,10.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1190,C035,P012,2024-01-11,2,44.0,0.00565896480676642,Jack Hill,41,M,East Coast,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1191,C099,P036,2024-01-11,3,26.5,0.07138509310052699,Rachel Lee,67,F,West Coast,Item AJ,Office Supplies,S006,13.25,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
1192,C050,P007,2024-01-11,5,90.0,0.013180306196686298,Emily Lee,70,M,East Coast,Appliance G,Home Appliances,S007,45.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1193,C066,P049,2024-01-11,2,39.5,0.07167050438436336,Sam Brown,32,M,South,Tool AW,Hardware,S009,19.75,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1194,C015,P015,2024-01-11,9,70.0,0.0012245223646757287,Henry Parker,70,F,South,Device O,Electronics,S005,35.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1195,C039,P051,2024-01-11,5,31.5,0.06294911548568065,Quinn Hall,43,M,East Coast,Widget AY,Electronics,S001,15.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1196,C110,P021,2024-01-11,8,34.0,0.01884573504119167,Zoe Young,55,M,West Coast,Widget U,Electronics,S001,17.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1197,C131,P039,2024-01-11,5,35.0,0.028292482168785982,Uma Young,43,F,Midwest,Tool AM,Hardware,S009,17.5,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1198,C017,P029,2024-01-11,4,40.0,0.004077984236140086,Mia Brown,55,M,West Coast,Tool AC,Hardware,S009,20.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1199,C076,P018,2024-01-11,6,43.0,0.025046017628885055,Grace White,51,M,West Coast,Widget R,Electronics,S008,21.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1200,C122,P005,2024-01-12,3,60.0,0.03876473983692981,Mia Clark,40,M,Midwest,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1201,C130,P038,2024-01-12,9,39.0,0.09465077938434341,Alice King,60,M,Midwest,Widget AL,Electronics,S008,19.5,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1202,C069,P044,2024-01-12,3,10.5,0.03965467377281848,Rachel Brown,44,F,West Coast,Accessory AR,Accessories,S004,5.25,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
1203,C063,P005,2024-01-12,8,60.0,0.05375763099361694,Karen Wright,26,M,West Coast,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1204,C044,P035,2024-01-12,5,63.0,0.029946957403616338,Oscar Adams,21,F,South,Device AI,Electronics,S005,31.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1205,C003,P003,2024-01-12,6,20.0,0.09525121953315487,Tina Parker,65,F,West Coast,Tool C,Hardware,S003,10.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1206,C055,P029,2024-01-12,6,40.0,0.08984085780189034,Yara Walker,58,F,Midwest,Tool AC,Hardware,S009,20.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1207,C080,P043,2024-01-12,8,28.0,0.009075747984169246,Bob Allen,58,M,East Coast,Tool AQ,Hardware,S003,14.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1208,C069,P013,2024-01-12,6,23.0,0.01977731021065683,Rachel Brown,44,F,West Coast,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1209,C129,P027,2024-01-12,3,85.0,0.04392115730660689,Xander Jones,20,F,North,Appliance AA,Home Appliances,S007,42.5,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1210,C097,P005,2024-01-12,5,60.0,0.011738865465510263,Henry Parker,18,F,North,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1211,C103,P042,2024-01-12,1,53.0,0.07782434374685072,Tina Allen,23,F,West Coast,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1212,C119,P012,2024-01-12,8,44.0,0.07471312362638048,Zoe Hill,41,F,Midwest,Gadget L,Home Appliances,S002,22.0,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1213,C108,P043,2024-01-12,9,28.0,0.07019798185490049,Emily Taylor,21,M,South,Tool AQ,Hardware,S003,14.0,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1214,C078,P016,2024-01-12,2,26.0,0.08986630341439589,Alice Hill,64,M,North,Item P,Office Supplies,S006,13.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
1215,C077,P025,2024-01-12,2,65.0,0.0050241464268218185,Frank Young,38,F,South,Device Y,Electronics,S005,32.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1216,C022,P011,2024-01-12,4,32.0,0.08734194908685149,Nina Taylor,60,F,South,Widget K,Electronics,S001,16.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1217,C059,P025,2024-01-12,7,65.0,0.018895563909959147,Yara Lee,36,M,North,Device Y,Electronics,S005,32.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1218,C027,P047,2024-01-12,1,82.5,0.04493771604539126,Sam Wright,68,M,South,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1219,C085,P026,2024-01-12,7,22.0,0.03973008486075224,Rachel Green,20,F,North,Item Z,Office Supplies,S006,11.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
1220,C070,P042,2024-01-12,3,53.0,0.09823396215552209,Nina Lee,33,F,Midwest,Gadget AP,Home Appliances,S002,26.5,Tech Gear Co.,John Taylor,john@techgear.com,Los Angeles,CA
1221,C127,P029,2024-01-12,6,40.0,0.09797135302751094,Nina White,67,F,Midwest,Tool AC,Hardware,S009,20.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1222,C108,P001,2024-01-13,7,30.0,0.034273002063144285,Emily Taylor,21,M,South,Widget A,Electronics,S001,15.0,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1223,C058,P008,2024-01-13,3,40.0,0.009288945610592892,Zoe Carter,51,M,West Coast,Widget H,Electronics,S008,20.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1224,C029,P029,2024-01-13,3,40.0,0.0991313860551404,Quinn Taylor,38,M,West Coast,Tool AC,Hardware,S009,20.0,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1225,C070,P049,2024-01-13,5,39.5,0.04829593277016419,Nina Lee,33,F,Midwest,Tool AW,Hardware,S009,19.75,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1226,C030,P047,2024-01-13,1,82.5,0.025199747582366018,Leo Carter,54,M,East Coast,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1227,C022,P046,2024-01-13,2,25.5,0.003463248787787943,Nina Taylor,60,F,South,Item AT,Office Supplies,S006,12.75,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
1228,C122,P010,2024-01-13,2,15.0,0.0036900463551282183,Mia Clark,40,M,Midwest,Accessory J,Accessories,S010,7.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1229,C111,P013,2024-01-13,3,23.0,0.07608511795434725,Grace Walker,21,F,Midwest,Tool M,Hardware,S003,11.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1230,C136,P028,2024-01-13,6,46.0,0.0782481642086858,Henry Mitchell,54,M,Midwest,Widget AB,Electronics,S008,23.0,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1231,C020,P041,2024-01-13,7,33.5,0.05815744338325102,Zoe Adams,19,F,Midwest,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1232,C140,P024,2024-01-13,10,11.0,0.016516427565370563,Wendy Hall,28,F,East Coast,Accessory X,Accessories,S004,5.5,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
1233,C119,P031,2024-01-13,5,37.0,0.031005095236202374,Zoe Hill,41,F,Midwest,Widget AE,Electronics,S001,18.5,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1234,C113,P053,2024-01-13,1,22.5,0.08265218241077395,Paul Brown,64,F,South,Tool BA,Hardware,S003,11.25,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1235,C008,P016,2024-01-13,9,26.0,0.03918851530972868,Mia Allen,61,M,East Coast,Item P,Office Supplies,S006,13.0,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
1236,C106,P036,2024-01-13,10,26.5,0.00056601912256663,Emily Green,61,M,North,Item AJ,Office Supplies,S006,13.25,Eco Electronics,Linda Parker,linda@ecoelectronics.com,Portland,OR
1237,C125,P025,2024-01-13,8,65.0,0.08526163650074209,Jack Clark,59,M,Midwest,Device Y,Electronics,S005,32.5,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1238,C013,P040,2024-01-13,9,13.0,0.06488442097467446,Victor Baker,70,F,Midwest,Accessory AN,Accessories,S010,6.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1239,C070,P040,2024-01-14,5,13.0,0.07820160010519966,Nina Lee,33,F,Midwest,Accessory AN,Accessories,S010,6.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1240,C009,P041,2024-01-14,3,33.5,0.0370701375077784,Tina Brown,40,M,East Coast,Widget AO,Electronics,S001,16.75,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1241,C061,P048,2024-01-14,8,44.5,0.03379900738969795,Paul Young,62,M,Midwest,Widget AV,Electronics,S008,22.25,Auto Electronics Pro,Daniel Evans,daniel@autoelectronics.com,Detroit,MI
1242,C022,P049,2024-01-14,3,39.5,0.021504420196837504,Nina Taylor,60,F,South,Tool AW,Hardware,S009,19.75,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1243,C139,P033,2024-01-14,1,21.0,0.044347301849907664,Nina Young,53,M,North,Tool AG,Hardware,S003,10.5,Circuit Solutions,Mark Johnson,mark@circuitsolutions.com,San Francisco,CA
1244,C044,P020,2024-01-14,3,17.0,0.06770208345550136,Oscar Adams,21,F,South,Accessory T,Accessories,S010,8.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1245,C146,P031,2024-01-14,6,37.0,0.0735564807829912,Dan Allen,64,M,North,Widget AE,Electronics,S001,18.5,Gadget World,Emily Rose,emily@gadgetworld.com,New York,NY
1246,C137,P047,2024-01-14,4,82.5,0.04913630431392825,Uma Young,19,M,East Coast,Appliance AU,Home Appliances,S007,41.25,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1247,C064,P049,2024-01-14,1,39.5,0.028298506391475756,Frank Clark,32,M,South,Tool AW,Hardware,S009,19.75,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1248,C081,P040,2024-01-14,10,13.0,0.04582438046523829,Jack Young,59,M,South,Accessory AN,Accessories,S010,6.5,Sports Tech Gear,Michael Harris,michael@sportstechgear.com,Denver,CO
1249,C091,P005,2024-01-14,7,60.0,0.0071728525658832035,Uma Lee,67,F,Midwest,Device E,Electronics,S005,30.0,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1250,C025,P014,2024-01-14,1,12.0,0.08006660270469654,Sam Smith,37,M,Midwest,Accessory N,Accessories,S004,6.0,Smart Home Essentials,Sarah Davis,sarah@smarthomeessentials.com,Dallas,TX
1251,C040,P049,2024-01-14,10,39.5,0.05681273110914007,Frank White,53,M,South,Tool AW,Hardware,S009,19.75,Gourmet Gadgets,Alice Brown,alice@gourmetgadgets.com,Seattle,WA
1252,C024,P017,2024-01-14,5,80.0,0.07744176438550773,Nina Baker,54,F,East Coast,Appliance Q,Home Appliances,S007,40.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
1253,C119,P045,2024-01-14,6,59.5,0.012109332471887524,Zoe Hill,41,F,Midwest,Device AS,Electronics,S005,29.75,Office Tech Depot,Kevin Lee,kevin@officetechdepot.com,Chicago,IL
1254,C082,P007,2024-01-14,5,90.0,0.06736042010053249,Quinn Lee,34,M,South,Appliance G,Home Appliances,S007,45.0,HealthTech Supplies,Peter Clark,peter@healthtech.com,Miami,FL
